,PC,PC,RA,RA,SA1,SA1,FiringRate_value,Spikes_n_items,Spikes_diff_mean,depth,Pin_Radius,Spikes_diff_time_inrange,Spikes_diff_mean_2,Spikes_diff_mean_5,Frequency
5124,1,1,0,0,0,0,35.75,59,0.05691228070175438,1.0300000000000007,0.9150000000000005,0.2788,0.05691228070175438,0.14259259259259258,35
5125,1,1,0,0,0,0,95.44,183,0.021029834254143648,1.6100000000000012,1.2250000000000008,0.10300000000000001,0.021029834254143648,0.05259775280898877,95
5126,1,1,0,0,0,0,74.44,110,0.02675000000000001,2.720000000000002,0.325,0.14320000000000002,0.02675000000000001,0.06673904761904761,75
5127,1,1,0,0,0,0,139.4,154,0.01438421052631579,0.32,1.1000000000000008,0.079,0.01438421052631579,0.035908724832214765,35
5128,1,1,0,0,0,0,106.56,142,0.018422857142857144,0.9900000000000007,1.340000000000001,0.10800000000000001,0.018422857142857144,0.04568905109489051,55
5129,0,0,1,1,0,0,44.53,81,0.044387341772151895,0.4200000000000001,0.47000000000000014,0.22760000000000002,0.044387341772151895,0.1109,15
5130,1,1,0,0,0,0,74.2,75,0.02678904109589041,2.570000000000002,0.9350000000000005,0.14320000000000002,0.02678904109589041,0.06677714285714285,75
5131,1,1,0,0,0,0,75.5,101,0.026620202020202027,1.2300000000000009,0.4350000000000001,0.13040000000000002,0.026620202020202027,0.0666,75
5132,1,1,0,0,0,0,44.84,83,0.04447654320987654,0.8000000000000005,1.1000000000000008,0.21960000000000002,0.04447654320987654,0.11112820512820513,45
5133,1,1,0,0,0,0,23.4,33,0.08198064516129033,1.7900000000000014,1.400000000000001,0.4276,0.08198064516129033,0.2040142857142857,35
5134,0,0,1,1,0,0,25.53,42,0.07719500000000001,1.0900000000000007,0.4050000000000001,0.3954,0.07719500000000001,0.19303243243243245,35
5135,1,1,0,0,0,0,83.3,158,0.023612820512820515,1.2300000000000009,1.420000000000001,0.118,0.023612820512820515,0.058839215686274496,85
5136,1,1,0,0,0,0,44.25,75,0.044413698630136986,2.0500000000000016,1.3250000000000008,0.2212,0.044413698630136986,0.11107142857142857,45
5137,1,1,0,0,0,0,250.2,473,0.007936305732484076,1.1100000000000008,1.0600000000000007,0.0574,0.007936305732484076,0.0197482905982906,85
5138,0,0,1,1,0,0,48.94,90,0.040025000000000005,0.6600000000000004,0.8450000000000004,0.202,0.040025000000000005,0.10015999999999999,25
5139,1,1,0,0,0,0,107.1,172,0.018308235294117646,0.7300000000000004,0.49500000000000016,0.1072,0.018308235294117646,0.045549700598802395,55
5140,0,0,1,1,0,0,14.29,24,0.13361818181818183,0.8000000000000005,1.2000000000000008,0.6676,0.13361818181818183,0.3339473684210526,15
5141,0,0,1,1,0,0,61.47,94,0.03162391304347826,0.8000000000000005,0.5800000000000003,0.1644,0.03162391304347826,0.07871685393258428,85
5142,0,0,1,1,0,0,157.9,197,0.012496410256410255,0.49000000000000016,1.1000000000000008,0.0748,0.012496410256410255,0.03108541666666666,65
5143,0,0,1,1,0,0,109.75,158,0.017705128205128203,0.39000000000000007,1.1800000000000008,0.09920000000000001,0.017705128205128203,0.04407058823529412,45
5144,0,0,1,1,0,0,51.97,80,0.036974358974358974,0.6400000000000003,1.1400000000000008,0.18980000000000002,0.036974358974358974,0.091912,95
5145,1,1,0,0,0,0,46.66,78,0.04173421052631579,1.6600000000000013,0.7400000000000004,0.2068,0.04173421052631579,0.10435616438356163,95
5146,0,0,1,1,0,0,20.73,24,0.09279090909090909,1.5900000000000012,1.470000000000001,0.4632,0.09279090909090909,0.23393684210526314,45
5147,1,1,0,0,0,0,45.38,83,0.044343209876543214,1.6400000000000012,0.8650000000000004,0.2166,0.044343209876543214,0.11098974358974359,45
5148,0,0,1,1,0,0,62.6,124,0.03168032786885246,0.7600000000000005,1.3250000000000008,0.17479999999999998,0.03168032786885246,0.07885546218487395,45
5149,1,1,0,0,0,0,44.0,74,0.04453611111111111,1.0100000000000007,1.2300000000000009,0.2222,0.04453611111111111,0.11119130434782609,45
5150,1,1,0,0,0,0,46.78,73,0.042053521126760564,1.7000000000000013,0.5350000000000001,0.2096,0.042053521126760564,0.10508823529411765,95
5151,0,0,1,1,0,0,59.06,77,0.032576,0.5800000000000003,0.3950000000000001,0.1634,0.032576,0.0811388888888889,45
5152,0,0,1,1,0,0,39.38,50,0.04931666666666667,0.9100000000000006,1.1850000000000007,0.24659999999999996,0.04931666666666667,0.12272000000000001,65
5153,1,1,0,0,0,0,42.44,54,0.04628076923076922,1.9300000000000015,1.4350000000000012,0.2304,0.04628076923076922,0.11550204081632652,65
5154,1,1,0,0,0,0,127.0,249,0.015705263157894736,1.8200000000000014,1.480000000000001,0.10400000000000001,0.015705263157894736,0.03903524590163934,85
5155,1,1,0,0,0,0,73.6,100,0.026648979591836736,2.370000000000002,0.4200000000000001,0.1326,0.026648979591836736,0.0666378947368421,75
5156,1,1,0,0,0,0,24.45,46,0.07997272727272726,2.0200000000000014,1.4750000000000012,0.4,0.07997272727272726,0.19995609756097565,25
5157,1,1,0,0,0,0,64.2,107,0.030752380952380944,2.3600000000000017,0.7600000000000005,0.15300000000000002,0.030752380952380944,0.07689411764705882,65
5158,1,1,0,0,0,0,185.9,231,0.010581659388646285,0.7400000000000004,0.6550000000000002,0.062200000000000005,0.010581659388646285,0.02636106194690265,95
5159,0,0,1,1,0,0,33.78,57,0.05711636363636364,1.330000000000001,1.4150000000000011,0.30419999999999997,0.05711636363636364,0.14218846153846154,75
5160,1,1,0,0,0,0,90.2,112,0.02213636363636363,0.4200000000000001,1.0550000000000006,0.10540000000000001,0.02213636363636363,0.05543551401869158,45
5161,1,1,0,0,0,0,75.56,86,0.026609523809523812,0.7800000000000005,0.5650000000000002,0.13060000000000002,0.026609523809523812,0.06658518518518518,75
5162,0,0,1,1,0,0,44.8,80,0.04291538461538462,1.460000000000001,0.7200000000000004,0.21119999999999997,0.04291538461538462,0.10733866666666667,95
5163,1,1,0,0,0,0,224.0,430,0.00889626168224299,1.260000000000001,1.0200000000000007,0.05940000000000001,0.00889626168224299,0.022112470588235296,85
5164,0,0,1,1,0,0,71.56,100,0.02688163265306123,0.4000000000000001,0.9350000000000005,0.1472,0.02688163265306123,0.06689473684210527,25
5165,0,0,1,1,0,0,49.1,57,0.04011272727272727,0.5000000000000002,0.4200000000000001,0.19920000000000002,0.04011272727272727,0.09970769230769233,25
5166,0,0,1,1,0,0,48.72,82,0.0399175,0.5900000000000003,0.38500000000000006,0.197,0.0399175,0.09988831168831168,25
5167,1,1,0,0,0,0,43.22,49,0.044970212765957446,0.4200000000000001,0.3,0.26119999999999993,0.044970212765957446,0.11166363636363638,15
5168,1,1,0,0,0,0,45.94,55,0.044271698113207546,0.6200000000000003,0.9500000000000006,0.2172,0.044271698113207546,0.11089999999999998,45
5169,0,0,1,1,0,0,16.28,26,0.12219166666666666,0.4100000000000001,0.5550000000000002,0.5782,0.12219166666666666,0.3022952380952381,5
5170,1,1,0,0,0,0,87.94,146,0.022241666666666667,0.6500000000000004,0.6950000000000003,0.11540000000000002,0.022241666666666667,0.05557872340425533,45
5171,0,0,1,1,0,0,39.75,49,0.04772340425531914,1.5400000000000011,0.8450000000000004,0.243,0.04772340425531914,0.11891818181818183,95
5172,0,0,1,1,0,0,28.72,29,0.06621481481481481,1.1300000000000008,1.330000000000001,0.34559999999999996,0.06621481481481481,0.16724999999999998,75
5173,1,1,0,0,0,0,35.47,68,0.05697575757575757,1.350000000000001,0.7450000000000003,0.2784,0.05697575757575757,0.14266666666666666,35
5174,1,1,0,0,0,0,21.03,24,0.08977272727272725,1.8700000000000014,0.36000000000000004,0.42939999999999995,0.08977272727272725,0.22073684210526315,55
5175,0,0,1,1,0,0,30.78,37,0.0627485714285714,0.5200000000000002,0.8350000000000004,0.2984,0.0627485714285714,0.15681874999999998,15
5176,1,1,0,0,0,0,159.2,185,0.012051366120218579,1.9300000000000015,1.440000000000001,0.0882,0.012051366120218579,0.029698888888888893,85
5177,1,1,0,0,0,0,44.62,87,0.04442352941176471,2.730000000000002,0.3,0.22160000000000002,0.04442352941176471,0.11108292682926829,45
5178,1,1,0,0,0,0,35.4,43,0.05690243902439024,1.6100000000000012,0.4500000000000001,0.2784,0.05690243902439024,0.14256842105263157,35
5179,1,1,0,0,0,0,20.05,21,0.09118947368421053,1.6000000000000012,0.9150000000000005,0.46619999999999995,0.09118947368421053,0.22959999999999997,45
5180,1,1,0,0,0,0,45.62,52,0.044324,1.420000000000001,0.5700000000000003,0.2194,0.044324,0.11094042553191487,45
5181,0,0,1,1,0,0,11.84,19,0.1534,1.2500000000000009,0.305,0.7969999999999999,0.1534,0.38694285714285714,15
5182,0,0,1,1,0,0,19.67,36,0.09691176470588235,1.260000000000001,1.2100000000000009,0.43500000000000005,0.09691176470588235,0.2451806451612903,85
5183,1,1,0,0,0,0,42.88,58,0.04612142857142857,1.8400000000000014,0.6000000000000003,0.2298,0.04612142857142857,0.11533584905660377,65
5184,0,0,1,1,0,0,28.86,41,0.06774358974358974,1.490000000000001,1.485000000000001,0.33340000000000003,0.06774358974358974,0.1678388888888889,45
5185,1,1,0,0,0,0,256.5,403,0.007803491271820449,0.38000000000000006,0.4500000000000001,0.049999999999999996,0.007803491271820449,0.019447738693467335,65
5186,1,1,0,0,0,0,24.53,25,0.0798695652173913,2.270000000000002,1.465000000000001,0.3986,0.0798695652173913,0.19981,25
5187,1,1,0,0,0,0,32.03,58,0.06125357142857143,2.600000000000002,0.5550000000000002,0.2996,0.06125357142857143,0.15310566037735848,65
5188,1,1,0,0,0,0,65.1,102,0.030713999999999998,1.440000000000001,0.4250000000000001,0.1502,0.030713999999999998,0.07684742268041238,65
5189,0,0,1,1,0,0,32.75,40,0.05947368421052631,0.6100000000000003,0.4550000000000001,0.281,0.05947368421052631,0.1496914285714286,25
5190,1,1,0,0,0,0,241.1,362,0.008237222222222222,1.270000000000001,1.430000000000001,0.0532,0.008237222222222222,0.020458823529411762,95
5191,1,1,0,0,0,0,34.3,56,0.05709629629629629,1.420000000000001,0.9400000000000006,0.28459999999999996,0.05709629629629629,0.1427843137254902,35
5192,1,1,0,0,0,0,70.94,111,0.028433027522935778,0.3,1.380000000000001,0.13540000000000002,0.028433027522935778,0.07124905660377358,35
5193,1,1,0,0,0,0,16.98,22,0.10417000000000001,1.9000000000000015,0.6050000000000002,0.5634,0.10417000000000001,0.26125882352941177,55
5194,0,0,1,1,0,0,34.78,49,0.05693617021276596,0.8800000000000006,0.8350000000000004,0.27719999999999995,0.05693617021276596,0.1426318181818182,35
5195,1,1,0,0,0,0,36.56,56,0.05338888888888889,1.7000000000000013,0.8100000000000005,0.26639999999999997,0.05338888888888889,0.1333607843137255,75
5196,0,0,1,1,0,0,34.1,53,0.05714509803921568,1.0400000000000007,1.440000000000001,0.28500000000000003,0.05714509803921568,0.14281666666666668,35
5197,0,0,1,1,0,0,34.56,64,0.05662903225806452,1.0200000000000007,0.7550000000000003,0.27899999999999997,0.05662903225806452,0.14144067796610169,55
5198,0,0,1,1,0,0,14.33,16,0.12615714285714286,1.7500000000000013,1.1150000000000007,0.6002,0.12615714285714286,0.3073090909090909,85
5199,1,1,0,0,0,0,31.48,41,0.06165128205128205,1.6400000000000012,0.4150000000000001,0.3076,0.06165128205128205,0.15395555555555554,65
5200,1,1,0,0,0,0,65.2,75,0.030715068493150692,2.0200000000000014,0.35000000000000003,0.15120000000000003,0.030715068493150692,0.07684000000000002,65
5201,0,0,1,1,0,0,8.73,15,0.21181538461538466,1.450000000000001,1.410000000000001,1.0151999999999999,0.21181538461538466,0.5137400000000001,65
5202,0,0,1,1,0,0,20.0,37,0.09366857142857143,0.9300000000000006,0.7900000000000005,0.43979999999999997,0.09366857142857143,0.23408124999999996,25
5203,0,0,1,1,0,0,25.72,51,0.07560816326530612,1.1900000000000008,1.0450000000000006,0.38259999999999994,0.07560816326530612,0.18947826086956523,55
5204,1,1,0,0,0,0,30.48,31,0.061503448275862065,1.5600000000000012,0.7750000000000004,0.3072,0.061503448275862065,0.15376923076923074,65
5205,1,1,0,0,0,0,75.06,76,0.026618918918918915,2.0800000000000014,0.5800000000000003,0.1312,0.026618918918918915,0.06659154929577464,75
5206,1,1,0,0,0,0,185.2,200,0.01056969696969697,1.350000000000001,0.7250000000000003,0.06220000000000001,0.01056969696969697,0.02634871794871795,95
5207,1,1,0,0,0,0,343.0,579,0.005828076256499133,0.4100000000000001,0.8100000000000005,0.039599999999999996,0.005828076256499133,0.014519163763066202,95
5208,1,1,0,0,0,0,25.8,36,0.0795294117647059,0.48000000000000015,1.2650000000000008,0.39039999999999997,0.0795294117647059,0.19945806451612907,25
5209,1,1,0,0,0,0,13.805,25,0.1341304347826087,1.360000000000001,1.350000000000001,0.5702,0.1341304347826087,0.34270000000000006,35
5210,1,1,0,0,0,0,188.2,321,0.010533542319749217,0.5700000000000003,1.1550000000000007,0.054599999999999996,0.010533542319749217,0.02631392405063291,95
5211,1,1,0,0,0,0,186.9,301,0.010555183946488295,1.280000000000001,1.2300000000000009,0.06220000000000001,0.010555183946488295,0.026339864864864865,95
5212,0,0,1,1,0,0,32.3,39,0.05904864864864865,1.0800000000000007,1.3450000000000009,0.3066,0.05904864864864865,0.1476294117647059,55
5213,0,0,1,1,0,0,36.5,66,0.053403124999999996,0.8200000000000005,0.6250000000000002,0.2728,0.053403124999999996,0.1335409836065574,55
5214,1,1,0,0,0,0,35.25,52,0.05700799999999999,0.9900000000000007,0.8050000000000004,0.2824,0.05700799999999999,0.1426936170212766,35
5215,0,0,1,1,0,0,141.9,207,0.013804878048780488,0.4300000000000001,0.7800000000000005,0.0818,0.013804878048780488,0.03426534653465346,65
5216,1,1,0,0,0,0,95.25,175,0.02103121387283237,1.1300000000000008,0.9300000000000006,0.10300000000000001,0.02103121387283237,0.0526,95
5217,1,1,0,0,0,0,166.8,167,0.011786666666666668,1.0400000000000007,0.46500000000000014,0.0636,0.011786666666666668,0.029422222222222218,85
5218,0,0,1,1,0,0,24.55,49,0.07998297872340425,1.390000000000001,1.390000000000001,0.39759999999999995,0.07998297872340425,0.19985909090909093,75
5219,1,1,0,0,0,0,34.25,51,0.05710204081632652,2.8900000000000023,1.2350000000000008,0.28459999999999996,0.05710204081632652,0.14279565217391305,35
5220,1,1,0,0,0,0,95.4,100,0.02073265306122449,1.2200000000000009,0.9800000000000006,0.1184,0.02073265306122449,0.05113052631578949,55
5221,1,1,0,0,0,0,55.25,88,0.036283720930232556,2.0600000000000014,0.7200000000000004,0.1772,0.036283720930232556,0.09080963855421686,55
5222,1,1,0,0,0,0,45.53,67,0.04431692307692308,1.9900000000000015,0.8550000000000004,0.2164,0.04431692307692308,0.11095806451612902,45
5223,1,1,0,0,0,0,74.25,83,0.02677777777777779,2.5000000000000018,0.9450000000000005,0.1434,0.02677777777777779,0.06676410256410256,75
5224,1,1,0,0,0,0,164.4,200,0.012104040404040404,1.6900000000000013,0.48000000000000015,0.0766,0.012104040404040404,0.02985846153846154,85
5225,0,0,1,1,0,0,26.3,27,0.07348799999999998,0.6300000000000003,0.38500000000000006,0.3584,0.07348799999999998,0.18366363636363633,25
5226,1,1,0,0,0,0,191.2,266,0.01035530303030303,0.9400000000000006,0.6800000000000004,0.06140000000000001,0.01035530303030303,0.02573180076628353,65
5227,1,1,0,0,0,0,63.88,91,0.030885393258426968,2.5500000000000016,0.8700000000000006,0.1652,0.030885393258426968,0.0770232558139535,65
5228,1,1,0,0,0,0,37.88,70,0.05211764705882352,1.5600000000000012,1.3250000000000008,0.2612,0.05211764705882352,0.1301969230769231,75
5229,1,1,0,0,0,0,17.61,31,0.10902758620689654,1.0600000000000007,0.36500000000000005,0.5993999999999999,0.10902758620689654,0.27553846153846157,25
5230,0,0,1,1,0,0,126.7,239,0.015553586497890294,0.4300000000000001,0.37500000000000006,0.0918,0.015553586497890294,0.03863589743589743,65
5231,1,1,0,0,0,0,35.44,42,0.056884999999999984,1.6900000000000013,1.3650000000000009,0.2784,0.056884999999999984,0.14254594594594597,35
5232,0,0,1,1,0,0,113.7,180,0.01730449438202247,0.37000000000000005,0.7100000000000004,0.1038,0.01730449438202247,0.04305485714285715,35
5233,1,1,0,0,0,0,164.4,306,0.012139473684210526,0.6200000000000003,0.5000000000000002,0.0586,0.012139473684210526,0.03030697674418605,55
5234,1,1,0,0,0,0,188.2,241,0.010538912133891213,1.0500000000000007,1.1050000000000006,0.056799999999999996,0.010538912133891213,0.026320338983050848,95
5235,1,1,0,0,0,0,27.64,32,0.06946000000000001,1.7400000000000013,0.9300000000000006,0.37039999999999995,0.06946000000000001,0.17182962962962964,35
5236,0,0,1,1,0,0,16.73,29,0.11574814814814814,2.3500000000000014,1.420000000000001,0.5394,0.11574814814814814,0.29163333333333336,65
5237,0,0,1,1,0,0,36.66,56,0.053566666666666665,1.300000000000001,0.47000000000000014,0.25859999999999994,0.053566666666666665,0.13307843137254902,85
5238,1,1,0,0,0,0,181.4,251,0.01068995983935743,1.0300000000000007,1.1900000000000008,0.076,0.01068995983935743,0.026491056910569105,95
5239,0,0,1,1,0,0,46.44,59,0.04199298245614035,1.5100000000000011,0.9150000000000005,0.2064,0.04199298245614035,0.10510370370370369,95
5240,1,1,0,0,0,0,34.78,67,0.05710153846153846,2.680000000000002,0.8450000000000004,0.28459999999999996,0.05710153846153846,0.1428032258064516,35
5241,1,1,0,0,0,0,105.7,158,0.019033333333333333,0.38000000000000006,1.2300000000000009,0.0924,0.019033333333333333,0.04756470588235294,35
5242,1,1,0,0,0,0,104.5,108,0.01849433962264151,1.1200000000000008,0.9800000000000006,0.1078,0.01849433962264151,0.04576310679611651,55
5243,1,1,0,0,0,0,162.4,252,0.0122064,0.7600000000000005,1.1600000000000008,0.0726,0.0122064,0.03037813765182186,55
5244,1,1,0,0,0,0,14.7,27,0.133296,1.7100000000000013,0.7300000000000004,0.6661999999999999,0.133296,0.3332636363636364,15
5245,1,1,0,0,0,0,20.47,27,0.09253600000000001,2.0200000000000014,0.8050000000000004,0.4715999999999999,0.09253600000000001,0.22848181818181815,35
5246,1,1,0,0,0,0,14.83,23,0.13315238095238094,1.7700000000000014,0.39000000000000007,0.6661999999999999,0.13315238095238094,0.33309999999999995,15
5247,1,1,0,0,0,0,162.0,300,0.012193959731543623,0.7900000000000005,0.8300000000000005,0.0724,0.012193959731543623,0.03036677966101695,55
5248,1,1,0,0,0,0,85.25,160,0.023502531645569622,2.0300000000000016,1.1050000000000006,0.1148,0.023502531645569622,0.05878451612903225,85
5249,1,1,0,0,0,0,65.06,110,0.030718518518518517,2.0000000000000013,1.315000000000001,0.1502,0.030718518518518517,0.07685714285714287,65
5250,1,1,0,0,0,0,154.4,156,0.013031168831168833,0.4400000000000001,0.5100000000000002,0.07280000000000002,0.013031168831168833,0.032524503311258286,65
5251,0,0,1,1,0,0,24.03,37,0.08005142857142858,1.370000000000001,0.8200000000000005,0.40159999999999996,0.08005142857142858,0.2,25
5252,0,0,1,1,0,0,30.42,60,0.06427931034482759,1.0300000000000007,0.7000000000000004,0.315,0.06427931034482759,0.1604472727272727,45
5253,1,1,0,0,0,0,145.0,176,0.013398850574712642,1.2200000000000009,1.400000000000001,0.0792,0.013398850574712642,0.03338713450292397,75
5254,1,1,0,0,0,0,6.047,11,0.3331555555555556,1.1100000000000008,1.310000000000001,1.6787999999999998,0.3331555555555556,0.8927999999999999,25
5255,1,1,0,0,0,0,55.56,72,0.03628571428571429,1.410000000000001,1.355000000000001,0.1794,0.03628571428571429,0.09079999999999999,55
5256,1,1,0,0,0,0,36.8,62,0.053233333333333334,1.6000000000000012,0.6000000000000003,0.2616,0.053233333333333334,0.1332105263157895,75
5257,1,1,0,0,0,0,194.8,286,0.010265492957746479,0.6100000000000003,1.2850000000000008,0.0498,0.010265492957746479,0.02563629893238434,65
5258,0,0,1,1,0,0,63.28,89,0.030937931034482755,1.0500000000000007,1.0100000000000007,0.1526,0.030937931034482755,0.07708809523809525,65
5259,0,0,1,1,0,0,68.3,76,0.028599999999999993,0.5500000000000003,0.8250000000000004,0.14500000000000002,0.028599999999999993,0.07153239436619718,35
5260,0,0,1,1,0,0,38.7,52,0.05007599999999998,0.8900000000000006,0.5000000000000002,0.25339999999999996,0.05007599999999998,0.1250851063829787,95
5261,1,1,0,0,0,0,25.23,40,0.0796421052631579,1.8400000000000014,0.46000000000000013,0.38939999999999997,0.0796421052631579,0.1995942857142857,25
5262,0,0,1,1,0,0,21.62,29,0.08885925925925925,1.310000000000001,0.37500000000000006,0.4708,0.08885925925925925,0.22409166666666666,55
